DATE,NLBE,NLBE_peak,BENL,BENL_peak
2020-03-31 04:45:00,1.0062088382e+06,1.0062088382e+06,1.1817181351e+06,1.1817181351e+06
2020-03-31 04:50:00,9.8986702752e+05,9.8986702752e+05,1.1012334747e+06,1.1012334747e+06
2020-03-31 04:55:00,1.0028371431e+06,1.0028371431e+06,1.1027206053e+06,1.1027206053e+06
2020-03-31 05:00:00,9.7358811804e+05,9.7358811804e+05,1.0026344244e+06,1.0026344244e+06
2020-03-31 05:05:00,1.0358423052e+06,1.0358423052e+06,1.1166508139e+06,1.1166508139e+06
2020-03-31 05:10:00,9.4588934143e+05,9.4588934143e+05,9.4757482765e+05,9.4757482765e+05
2020-03-31 05:15:00,9.5843803540e+05,9.5843803540e+05,1.0489207230e+06,1.0489207230e+06
2020-03-31 05:20:00,9.7116417482e+05,9.7116417482e+05,1.0177928198e+06,1.0177928198e+06
2020-03-31 05:25:00,1.0013323893e+06,1.0013323893e+06,1.0296719456e+06,1.0296719456e+06
2020-03-31 05:30:00,9.7968186326e+05,9.7968186326e+05,1.0039877525e+06,1.0039877525e+06
2020-03-31 05:35:00,9.9626369423e+05,9.9626369423e+05,1.0170291442e+06,1.0170291442e+06
2020-03-31 05:40:00,9.9175801801e+05,9.9175801801e+05,1.1033585668e+06,1.1033585668e+06
2020-03-31 05:45:00,9.8713454485e+05,9.8713454485e+05,1.0130396226e+06,1.0130396226e+06
2020-03-31 05:50:00,9.8106220160e+05,9.8106220160e+05,1.0842159595e+06,1.0842159595e+06
2020-03-31 05:55:00,9.7011456932e+05,9.7011456932e+05,9.9353631518e+05,9.9353631518e+05
2020-03-31 06:00:00,8.8987839975e+05,8.8987839975e+05,8.6747632349e+05,8.6747632349e+05
2020-03-31 06:05:00,9.8421424117e+05,9.8421424117e+05,9.8852212174e+05,9.8852212174e+05
2020-03-31 06:10:00,9.8339983525e+05,9.8339983525e+05,1.0037925843e+06,1.0037925843e+06
2020-03-31 06:15:00,1.0375663612e+06,1.0375663612e+06,1.0064585426e+06,1.0064585426e+06
2020-03-31 06:20:00,1.0102271335e+06,1.0102271335e+06,1.2000487410e+06,1.2000487410e+06
2020-03-31 06:25:00,1.0097527651e+06,1.0097527651e+06,1.0387318803e+06,1.0387318803e+06
2020-03-31 06:30:00,9.9176255280e+05,9.9176255280e+05,1.0218652843e+06,1.0218652843e+06
2020-03-31 06:35:00,9.6256959154e+05,9.6256959154e+05,9.8992196336e+05,9.8992196336e+05
2020-03-31 06:40:00,9.8980984401e+05,9.8980984401e+05,1.0608822393e+06,1.0608822393e+06
2020-03-31 06:45:00,9.6338845591e+05,9.6338845591e+05,1.0555173960e+06,1.0555173960e+06
2020-03-31 06:50:00,9.7949545794e+05,9.7949545794e+05,1.1665788684e+06,1.1665788684e+06
2020-03-31 06:55:00,1.0062442855e+06,1.0062442855e+06,1.1731788657e+06,1.1731788657e+06
2020-03-31 07:00:00,9.9923611178e+05,9.9923611178e+05,1.0258056035e+06,1.0258056035e+06
2020-03-31 07:05:00,1.0151999888e+06,1.0151999888e+06,1.0242943053e+06,1.0242943053e+06
2020-03-31 07:10:00,9.6693215013e+05,9.6693215013e+05,9.8948863680e+05,9.8948863680e+05
2020-03-31 07:15:00,9.9560062197e+05,9.9560062197e+05,1.0221915743e+06,1.0221915743e+06
2020-03-31 07:20:00,9.8380943110e+05,9.8380943110e+05,1.0181693816e+06,1.0181693816e+06
2020-03-31 07:25:00,9.7184372639e+05,9.7184372639e+05,1.0850856231e+06,1.0850856231e+06
2020-03-31 07:30:00,9.9076519988e+05,9.9076519988e+05,1.1031389618e+06,1.1031389618e+06
2020-03-31 07:35:00,1.0052267137e+06,1.0052267137e+06,1.0371421894e+06,1.0371421894e+06
2020-03-31 07:40:00,9.8707241060e+05,9.8707241060e+05,1.0144008353e+06,1.0144008353e+06
2020-03-31 07:45:00,9.8744594967e+05,9.8744594967e+05,1.0061618175e+06,1.0061618175e+06
2020-03-31 07:50:00,9.9658472640e+05,9.9658472640e+05,1.0274620475e+06,1.0274620475e+06
2020-03-31 07:55:00,1.0045693459e+06,1.0045693459e+06,1.0346509531e+06,1.0346509531e+06
2020-03-31 08:00:00,9.9243923796e+05,9.9243923796e+05,1.1904653835e+06,1.1904653835e+06
2020-03-31 08:05:00,1.0124242738e+06,1.0124242738e+06,1.0279030424e+06,1.0279030424e+06
2020-03-31 08:10:00,9.6842252099e+05,9.6842252099e+05,9.9590221395e+05,9.9590221395e+05
2020-03-31 08:15:00,9.6876698935e+05,9.6876698935e+05,9.9910610929e+05,9.9910610929e+05
2020-03-31 08:20:00,9.8132333813e+05,9.8132333813e+05,1.0085726777e+06,1.0085726777e+06
2020-03-31 08:25:00,9.8602482568e+05,9.8602482568e+05,1.0105356629e+06,1.0105356629e+06
2020-03-31 08:30:00,9.7245770134e+05,9.7245770134e+05,1.0760292969e+06,1.0760292969e+06
2020-03-31 08:35:00,9.8405177497e+05,9.8405177497e+05,1.1210633104e+06,1.1210633104e+06
2020-03-31 08:40:00,9.9808154606e+05,9.9808154606e+05,1.1039874583e+06,1.1039874583e+06
2020-03-31 08:45:00,1.0044131211e+06,1.0044131211e+06,1.1154149033e+06,1.1154149033e+06
2020-03-31 08:50:00,9.6270605333e+05,9.6270605333e+05,1.0778720784e+06,1.0778720784e+06
2020-03-31 08:55:00,9.7089834773e+05,9.7089834773e+05,1.0138236184e+06,1.0138236184e+06
2020-03-31 09:00:00,9.9900275600e+05,9.9900275600e+05,1.1162155619e+06,1.1162155619e+06
2020-03-31 09:05:00,1.0095220960e+06,1.0095220960e+06,1.0299409336e+06,1.0299409336e+06
2020-03-31 09:10:00,9.9284540222e+05,9.9284540222e+05,1.1084901067e+06,1.1084901067e+06
2020-03-31 09:15:00,9.8538940933e+05,9.8538940933e+05,1.0218997283e+06,1.0218997283e+06
2020-03-31 09:20:00,9.9900901173e+05,9.9900901173e+05,1.0052019426e+06,1.0052019426e+06
2020-03-31 09:25:00,1.0079948199e+06,1.0079948199e+06,1.0328059593e+06,1.0328059593e+06
2020-03-31 09:30:00,1.0041206722e+06,1.0041206722e+06,1.0361047979e+06,1.0361047979e+06
2020-03-31 09:35:00,9.6829334135e+05,9.6829334135e+05,1.0809324176e+06,1.0809324176e+06
2020-03-31 09:40:00,9.7004418196e+05,9.7004418196e+05,1.0055922882e+06,1.0055922882e+06
2020-03-31 09:45:00,1.0078506143e+06,1.0078506143e+06,1.0422734048e+06,1.0422734048e+06
2020-03-31 09:50:00,1.0117727982e+06,1.0117727982e+06,1.1244391704e+06,1.1244391704e+06
2020-03-31 09:55:00,9.9944164316e+05,9.9944164316e+05,1.1284622911e+06,1.1284622911e+06
2020-03-31 10:00:00,9.7185314084e+05,9.7185314084e+05,1.0970575881e+06,1.0970575881e+06
2020-03-31 10:05:00,1.0172240747e+06,1.0172240747e+06,1.2016172485e+06,1.2016172485e+06
2020-03-31 10:10:00,1.0127786842e+06,1.0127786842e+06,1.1442015734e+06,1.1442015734e+06
2020-03-31 10:15:00,1.0056298389e+06,1.0056298389e+06,1.1294981452e+06,1.1294981452e+06
2020-03-31 10:20:00,1.0679268579e+06,1.0679268579e+06,1.2883202379e+06,1.2883202379e+06
2020-03-31 10:25:00,1.0217689180e+06,1.0217689180e+06,1.1494197381e+06,1.1494197381e+06
2020-03-31 10:30:00,1.0319400036e+06,1.0319400036e+06,1.1767542448e+06,1.1767542448e+06
2020-03-31 10:35:00,1.0399911577e+06,1.0399911577e+06,1.2430546512e+06,1.2430546512e+06
2020-03-31 10:40:00,1.0488863403e+06,1.0488863403e+06,1.3410659572e+06,1.3410659572e+06
2020-03-31 10:45:00,1.0357256156e+06,1.0357256156e+06,1.2341719834e+06,1.2341719834e+06
2020-03-31 10:50:00,1.0465199034e+06,1.0465199034e+06,1.1884296823e+06,1.1884296823e+06
2020-03-31 10:55:00,1.0562658355e+06,1.0562658355e+06,1.1845986066e+06,1.1845986066e+06
2020-03-31 11:00:00,1.0378038334e+06,1.0378038334e+06,1.2486300004e+06,1.2486300004e+06
2020-03-31 11:05:00,1.0787050197e+06,1.0787050197e+06,1.1855174890e+06,1.1855174890e+06
2020-03-31 11:10:00,1.0221697380e+06,1.0221697380e+06,1.2271115503e+06,1.2271115503e+06
2020-03-31 11:15:00,1.0342501061e+06,1.0342501061e+06,1.1597460182e+06,1.1597460182e+06
2020-03-31 11:20:00,1.0311631306e+06,1.0311631306e+06,1.1632957798e+06,1.1632957798e+06
2020-03-31 11:25:00,1.0404851255e+06,1.0404851255e+06,1.1640465100e+06,1.1640465100e+06
2020-03-31 11:30:00,1.0242143647e+06,1.0242143647e+06,1.1485120414e+06,1.1485120414e+06
2020-03-31 11:35:00,1.0407012527e+06,1.0407012527e+06,1.2526518320e+06,1.2526518320e+06
2020-03-31 11:40:00,1.0383557901e+06,1.0383557901e+06,1.2425037991e+06,1.2425037991e+06
2020-03-31 11:45:00,1.0597103610e+06,1.0597103610e+06,1.1859742595e+06,1.1859742595e+06
2020-03-31 11:50:00,1.0415424377e+06,1.0415424377e+06,1.1720781661e+06,1.1720781661e+06
2020-03-31 11:55:00,1.0280154434e+06,1.0280154434e+06,1.1560324545e+06,1.1560324545e+06
2020-03-31 12:00:00,1.0393368085e+06,1.0393368085e+06,1.1513609720e+06,1.1513609720e+06
2020-03-31 12:05:00,1.0859497973e+06,1.0859497973e+06,1.1791325389e+06,1.1791325389e+06
2020-03-31 12:10:00,1.0140100483e+06,1.0140100483e+06,1.1730378144e+06,1.1730378144e+06
2020-03-31 12:15:00,1.0522287452e+06,1.0522287452e+06,1.1514004108e+06,1.1514004108e+06
2020-03-31 12:20:00,1.0375996397e+06,1.0375996397e+06,1.1445550444e+06,1.1445550444e+06
2020-03-31 12:25:00,1.0084238272e+06,1.0084238272e+06,1.0398189625e+06,1.0398189625e+06
2020-03-31 12:30:00,1.0280873216e+06,1.0280873216e+06,1.0524950443e+06,1.0524950443e+06
2020-03-31 12:35:00,1.0298448534e+06,1.0298448534e+06,1.0634881034e+06,1.0634881034e+06
2020-03-31 12:40:00,1.0361283217e+06,1.0361283217e+06,1.1410389079e+06,1.1410389079e+06
2020-03-31 12:45:00,1.0312261229e+06,1.0312261229e+06,1.1359649907e+06,1.1359649907e+06
2020-03-31 12:50:00,1.0445416432e+06,1.0445416432e+06,1.0772723249e+06,1.0772723249e+06
2020-03-31 12:55:00,1.0389290416e+06,1.0389290416e+06,1.0642224723e+06,1.0642224723e+06
2020-03-31 13:00:00,1.0493909643e+06,1.0493909643e+06,1.0759249224e+06,1.0759249224e+06
2020-03-31 13:05:00,1.0632835971e+06,1.0632835971e+06,1.0706454680e+06,1.0706454680e+06
2020-03-31 13:10:00,1.0315855620e+06,1.0315855620e+06,1.1419725654e+06,1.1419725654e+06
2020-03-31 13:15:00,1.0344796715e+06,1.0344796715e+06,1.1562427991e+06,1.1562427991e+06
2020-03-31 13:20:00,1.0411647982e+06,1.0411647982e+06,1.0828060345e+06,1.0828060345e+06
2020-03-31 13:25:00,1.0369549541e+06,1.0369549541e+06,1.0689683584e+06,1.0689683584e+06
2020-03-31 13:30:00,1.0418613330e+06,1.0418613330e+06,1.0706524430e+06,1.0706524430e+06
2020-03-31 13:35:00,1.0319611779e+06,1.0319611779e+06,1.0667397746e+06,1.0667397746e+06
2020-03-31 13:40:00,1.0436920067e+06,1.0436920067e+06,1.0667026424e+06,1.0667026424e+06
2020-03-31 13:45:00,1.0507972331e+06,1.0507972331e+06,1.2436914572e+06,1.2436914572e+06
2020-03-31 13:50:00,1.0469584631e+06,1.0469584631e+06,1.0770689811e+06,1.0770689811e+06
2020-03-31 13:55:00,1.0375375095e+06,1.0375375095e+06,1.0642302407e+06,1.0642302407e+06
2020-03-31 14:00:00,1.0303927837e+06,1.0303927837e+06,1.0573927245e+06,1.0573927245e+06
2020-03-31 14:05:00,1.0770616645e+06,1.0770616645e+06,1.0937788181e+06,1.0937788181e+06
2020-03-31 14:10:00,1.0456574235e+06,1.0456574235e+06,1.0780276752e+06,1.0780276752e+06
2020-03-31 14:15:00,1.0445788952e+06,1.0445788952e+06,1.0721529757e+06,1.0721529757e+06
2020-03-31 14:20:00,1.0337641460e+06,1.0337641460e+06,1.2972693804e+06,1.2972693804e+06
2020-03-31 14:25:00,1.0295954314e+06,1.0295954314e+06,1.1004067366e+06,1.1004067366e+06
2020-03-31 14:30:00,1.0382620499e+06,1.0382620499e+06,1.1491049985e+06,1.1491049985e+06
2020-03-31 14:35:00,1.0512737633e+06,1.0512737633e+06,1.1474178129e+06,1.1474178129e+06
2020-03-31 14:40:00,1.0498851821e+06,1.0498851821e+06,1.1100320955e+06,1.1100320955e+06
2020-03-31 14:45:00,1.0264273996e+06,1.0264273996e+06,1.0574761709e+06,1.0574761709e+06
2020-03-31 14:50:00,1.0519471419e+06,1.0519471419e+06,1.1618714497e+06,1.1618714497e+06
2020-03-31 14:55:00,1.0542796459e+06,1.0542796459e+06,1.1665737757e+06,1.1665737757e+06
2020-03-31 15:00:00,9.5497694907e+05,9.5497694907e+05,9.8820506267e+05,9.8820506267e+05
2020-03-31 15:05:00,6.6148681280e+05,6.6148681280e+05,6.6048321227e+05,6.6048321227e+05
2020-03-31 15:10:00,1.0351342344e+06,1.0351342344e+06,1.0611672725e+06,1.0611672725e+06
2020-03-31 15:15:00,1.0359220141e+06,1.0359220141e+06,1.0582269184e+06,1.0582269184e+06
2020-03-31 15:20:00,1.0054981743e+06,1.0054981743e+06,1.1150683386e+06,1.1150683386e+06
2020-03-31 15:25:00,1.0562814577e+06,1.0562814577e+06,1.0935758242e+06,1.0935758242e+06
2020-03-31 15:30:00,1.0532837699e+06,1.0532837699e+06,1.0872678740e+06,1.0872678740e+06
2020-03-31 15:35:00,1.0553993995e+06,1.0553993995e+06,1.1648320290e+06,1.1648320290e+06
2020-03-31 15:40:00,1.0731362001e+06,1.0731362001e+06,1.0971947506e+06,1.0971947506e+06
2020-03-31 15:45:00,1.0528580926e+06,1.0528580926e+06,1.0821174149e+06,1.0821174149e+06
2020-03-31 15:50:00,1.0270435863e+06,1.0270435863e+06,1.1299197207e+06,1.1299197207e+06
2020-03-31 15:55:00,1.0539448363e+06,1.0539448363e+06,1.0836375338e+06,1.0836375338e+06
2020-03-31 16:00:00,1.0585540204e+06,1.0585540204e+06,1.1427526017e+06,1.1427526017e+06
2020-03-31 16:05:00,1.0754515715e+06,1.0754515715e+06,1.2485586915e+06,1.2485586915e+06
2020-03-31 16:10:00,1.0409994448e+06,1.0409994448e+06,1.1505051836e+06,1.1505051836e+06
2020-03-31 16:15:00,1.0409805039e+06,1.0409805039e+06,1.0998638728e+06,1.0998638728e+06
2020-03-31 16:20:00,1.0569936375e+06,1.0569936375e+06,1.0855128793e+06,1.0855128793e+06
2020-03-31 16:25:00,1.0462532841e+06,1.0462532841e+06,1.1529156146e+06,1.1529156146e+06
2020-03-31 16:30:00,1.0320185284e+06,1.0320185284e+06,1.0621189124e+06,1.0621189124e+06
2020-03-31 16:35:00,9.9264973462e+05,9.9264973462e+05,1.0226135669e+06,1.0226135669e+06
2020-03-31 16:40:00,9.4688713576e+05,9.4688713576e+05,9.7567865610e+05,9.7567865610e+05
2020-03-31 16:45:00,9.7357723372e+05,9.7357723372e+05,1.0829749636e+06,1.0829749636e+06
2020-03-31 16:50:00,1.0309057673e+06,1.0309057673e+06,1.0700453373e+06,1.0700453373e+06
2020-03-31 16:55:00,9.4941515493e+05,9.4941515493e+05,1.0528232608e+06,1.0528232608e+06
2020-03-31 17:00:00,9.7283015147e+05,9.7283015147e+05,9.8369959573e+05,9.8369959573e+05
2020-03-31 17:05:00,1.0191320576e+06,1.0191320576e+06,1.0424726576e+06,1.0424726576e+06
2020-03-31 17:10:00,1.0249309804e+06,1.0249309804e+06,1.0668118825e+06,1.0668118825e+06
2020-03-31 17:15:00,9.8736160801e+05,9.8736160801e+05,9.9979195232e+05,9.9979195232e+05
2020-03-31 17:20:00,1.0453850078e+06,1.0453850078e+06,1.1199023638e+06,1.1199023638e+06
2020-03-31 17:25:00,1.0270479977e+06,1.0270479977e+06,1.0619812556e+06,1.0619812556e+06
2020-03-31 17:30:00,1.0089151515e+06,1.0089151515e+06,1.1096454260e+06,1.1096454260e+06
2020-03-31 17:35:00,1.0185507388e+06,1.0185507388e+06,1.0377329249e+06,1.0377329249e+06
2020-03-31 17:40:00,1.0191556712e+06,1.0191556712e+06,1.0549689927e+06,1.0549689927e+06
2020-03-31 17:45:00,1.0097597955e+06,1.0097597955e+06,1.0423336213e+06,1.0423336213e+06
2020-03-31 17:50:00,1.0192156080e+06,1.0192156080e+06,1.0517093984e+06,1.0517093984e+06
2020-03-31 17:55:00,1.0044276299e+06,1.0044276299e+06,1.1513516255e+06,1.1513516255e+06
2020-03-31 18:00:00,1.0004686605e+06,1.0004686605e+06,1.3512219892e+06,1.3512219892e+06
2020-03-31 18:05:00,1.0488508968e+06,1.0488508968e+06,1.2356720557e+06,1.2356720557e+06
2020-03-31 18:10:00,9.9991889538e+05,9.9991889538e+05,1.2201927364e+06,1.2201927364e+06
2020-03-31 18:15:00,1.0764201252e+06,1.0764201252e+06,1.1756262153e+06,1.1756262153e+06
2020-03-31 18:20:00,1.0048795928e+06,1.0048795928e+06,1.1437038841e+06,1.1437038841e+06
2020-03-31 18:25:00,9.9217177124e+05,9.9217177124e+05,1.1264729892e+06,1.1264729892e+06
2020-03-31 18:30:00,9.9663972325e+05,9.9663972325e+05,1.2137045623e+06,1.2137045623e+06
2020-03-31 18:35:00,1.0121799546e+06,1.0121799546e+06,1.2353556554e+06,1.2353556554e+06
2020-03-31 18:40:00,1.0211679029e+06,1.0211679029e+06,1.1645985479e+06,1.1645985479e+06
2020-03-31 18:45:00,1.0015439952e+06,1.0015439952e+06,1.1413738736e+06,1.1413738736e+06
2020-03-31 18:50:00,9.9947566151e+05,9.9947566151e+05,1.1381808583e+06,1.1381808583e+06
2020-03-31 18:55:00,1.0142094667e+06,1.0142094667e+06,1.1512397411e+06,1.1512397411e+06
2020-03-31 19:00:00,9.7848575168e+05,9.7848575168e+05,1.1991285592e+06,1.1991285592e+06
2020-03-31 19:05:00,1.0256735658e+06,1.0256735658e+06,1.1452251017e+06,1.1452251017e+06
2020-03-31 19:10:00,9.9029391808e+05,9.9029391808e+05,1.2119834181e+06,1.2119834181e+06
2020-03-31 19:15:00,1.0119689102e+06,1.0119689102e+06,1.1441833445e+06,1.1441833445e+06
2020-03-31 19:20:00,1.0104775086e+06,1.0104775086e+06,1.1616985108e+06,1.1616985108e+06
2020-03-31 19:25:00,1.0097615314e+06,1.0097615314e+06,1.1477136544e+06,1.1477136544e+06
2020-03-31 19:30:00,1.0171263275e+06,1.0171263275e+06,1.1437275126e+06,1.1437275126e+06
2020-03-31 19:35:00,9.8544074329e+05,9.8544074329e+05,1.1999331927e+06,1.1999331927e+06
2020-03-31 19:40:00,1.0049276619e+06,1.0049276619e+06,1.1443353836e+06,1.1443353836e+06
2020-03-31 19:45:00,9.8267209318e+05,9.8267209318e+05,1.1152781267e+06,1.1152781267e+06
2020-03-31 19:50:00,8.1215034427e+05,8.1215034427e+05,1.0527598779e+06,1.0527598779e+06
2020-03-31 19:55:00,5.9088667787e+05,5.9088667787e+05,8.2408586267e+05,8.2408586267e+05
2020-03-31 20:00:00,9.8357344027e+05,9.8357344027e+05,1.2013160597e+06,1.2013160597e+06
2020-03-31 20:05:00,1.0193603813e+06,1.0193603813e+06,1.1816971085e+06,1.1816971085e+06
2020-03-31 20:10:00,9.5526257654e+05,9.5526257654e+05,9.9187105538e+05,9.9187105538e+05
2020-03-31 20:15:00,9.4213030231e+05,9.4213030231e+05,9.7397739902e+05,9.7397739902e+05
2020-03-31 20:20:00,9.5692142187e+05,9.5692142187e+05,9.9075478702e+05,9.9075478702e+05
2020-03-31 20:25:00,9.7407406984e+05,9.7407406984e+05,1.0902144157e+06,1.0902144157e+06
2020-03-31 20:30:00,9.7257184998e+05,9.7257184998e+05,1.0080546581e+06,1.0080546581e+06
2020-03-31 20:35:00,9.5987755360e+05,9.5987755360e+05,9.9099477787e+05,9.9099477787e+05
2020-03-31 20:40:00,9.6438633653e+05,9.6438633653e+05,1.0748792931e+06,1.0748792931e+06
2020-03-31 20:45:00,9.4407369147e+05,9.4407369147e+05,9.8182061564e+05,9.8182061564e+05
2020-03-31 20:50:00,9.5609664880e+05,9.5609664880e+05,9.8805981333e+05,9.8805981333e+05
2020-03-31 20:55:00,9.6634249769e+05,9.6634249769e+05,1.0008059421e+06,1.0008059421e+06
2020-03-31 21:00:00,9.6954975911e+05,9.6954975911e+05,1.0877934260e+06,1.0877934260e+06
2020-03-31 21:05:00,9.9936900907e+05,9.9936900907e+05,1.0248863715e+06,1.0248863715e+06
2020-03-31 21:10:00,9.5729417093e+05,9.5729417093e+05,1.0766472152e+06,1.0766472152e+06
2020-03-31 21:15:00,9.7133634293e+05,9.7133634293e+05,1.0057273096e+06,1.0057273096e+06
2020-03-31 21:20:00,9.7193297490e+05,9.7193297490e+05,1.0080946569e+06,1.0080946569e+06
2020-03-31 21:25:00,9.4186247059e+05,9.4186247059e+05,9.7442963091e+05,9.7442963091e+05
2020-03-31 21:30:00,9.5610347265e+05,9.5610347265e+05,9.8169246042e+05,9.8169246042e+05
2020-03-31 21:35:00,9.8931807920e+05,9.8931807920e+05,1.1082854339e+06,1.1082854339e+06
2020-03-31 21:40:00,9.6025253867e+05,9.6025253867e+05,1.0127723275e+06,1.0127723275e+06
2020-03-31 21:45:00,9.5339398436e+05,9.5339398436e+05,1.1481461899e+06,1.1481461899e+06
2020-03-31 21:50:00,9.4135128893e+05,9.4135128893e+05,1.0534582348e+06,1.0534582348e+06
2020-03-31 21:55:00,1.0018953651e+06,1.0018953651e+06,1.1181232126e+06,1.1181232126e+06
2020-03-31 22:00:00,9.4615783093e+05,9.4615783093e+05,9.8418754907e+05,9.8418754907e+05
2020-03-31 22:05:00,9.7790221360e+05,9.7790221360e+05,9.9318973600e+05,9.9318973600e+05
2020-03-31 22:10:00,9.6542210533e+05,9.6542210533e+05,1.0009748992e+06,1.0009748992e+06
2020-03-31 22:15:00,9.6232504347e+05,9.6232504347e+05,1.1610072024e+06,1.1610072024e+06
2020-03-31 22:20:00,9.6257152190e+05,9.6257152190e+05,1.0009227529e+06,1.0009227529e+06
2020-03-31 22:25:00,9.8246003214e+05,9.8246003214e+05,1.0212797472e+06,1.0212797472e+06
2020-03-31 22:30:00,9.5890201979e+05,9.5890201979e+05,9.9607795728e+05,9.9607795728e+05
2020-03-31 22:35:00,9.7207416857e+05,9.7207416857e+05,1.0087188095e+06,1.0087188095e+06
2020-03-31 22:40:00,9.6215246900e+05,9.6215246900e+05,9.9640427825e+05,9.9640427825e+05
2020-03-31 22:45:00,9.5972202993e+05,9.5972202993e+05,9.9084860281e+05,9.9084860281e+05
2020-03-31 22:50:00,9.6482225015e+05,9.6482225015e+05,1.1551549419e+06,1.1551549419e+06
2020-03-31 22:55:00,9.6378242345e+05,9.6378242345e+05,9.9714385274e+05,9.9714385274e+05
2020-03-31 23:00:00,9.5540153253e+05,9.5540153253e+05,9.8630440160e+05,9.8630440160e+05
2020-03-31 23:05:00,9.9636431387e+05,9.9636431387e+05,1.0087666203e+06,1.0087666203e+06
2020-03-31 23:10:00,8.9213849413e+05,8.9213849413e+05,9.5723862613e+05,9.5723862613e+05
2020-03-31 23:15:00,9.4777389159e+05,9.4777389159e+05,1.0581360882e+06,1.0581360882e+06
2020-03-31 23:20:00,9.5471623703e+05,9.5471623703e+05,1.1489226365e+06,1.1489226365e+06
2020-03-31 23:25:00,9.6991468259e+05,9.6991468259e+05,1.1294328405e+06,1.1294328405e+06
2020-03-31 23:30:00,9.5954997563e+05,9.5954997563e+05,9.5728853284e+05,9.5728853284e+05
2020-03-31 23:35:00,9.6483800630e+05,9.6483800630e+05,9.9831020860e+05,9.9831020860e+05
2020-03-31 23:40:00,9.8060421470e+05,9.8060421470e+05,1.0150226083e+06,1.0150226083e+06
2020-03-31 23:45:00,9.5053712558e+05,9.5053712558e+05,9.8656040170e+05,9.8656040170e+05
2020-03-31 23:50:00,9.2399260364e+05,9.2399260364e+05,9.1219547837e+05,9.1219547837e+05
2020-03-31 23:55:00,9.2792420774e+05,9.2792420774e+05,1.0217852311e+06,1.0217852311e+06
2020-04-01 00:00:00,9.8029203787e+05,9.8029203787e+05,1.1007024091e+06,1.1007024091e+06
2020-04-01 00:05:00,9.9306635867e+05,9.9306635867e+05,1.0113524104e+06,1.0113524104e+06
2020-04-01 00:10:00,9.5453504133e+05,9.5453504133e+05,9.9147594907e+05,9.9147594907e+05
2020-04-01 00:15:00,9.5573204507e+05,9.5573204507e+05,9.8807371093e+05,9.8807371093e+05
2020-04-01 00:20:00,9.5321340214e+05,9.5321340214e+05,9.6167168397e+05,9.6167168397e+05
2020-04-01 00:25:00,9.0868002551e+05,9.0868002551e+05,9.6501386797e+05,9.6501386797e+05
2020-04-01 00:30:00,9.5345955389e+05,9.5345955389e+05,9.8701901391e+05,9.8701901391e+05
2020-04-01 00:35:00,9.6290380504e+05,9.6290380504e+05,9.9470939682e+05,9.9470939682e+05
2020-04-01 00:40:00,9.5551724820e+05,9.5551724820e+05,1.0689317546e+06,1.0689317546e+06
2020-04-01 00:45:00,9.5800352789e+05,9.5800352789e+05,9.9267070195e+05,9.9267070195e+05
2020-04-01 00:50:00,9.6061138347e+05,9.6061138347e+05,9.9104720720e+05,9.9104720720e+05
2020-04-01 00:55:00,9.6906113320e+05,9.6906113320e+05,1.0815128217e+06,1.0815128217e+06
2020-04-01 01:00:00,9.7370995756e+05,9.7370995756e+05,1.0081650669e+06,1.0081650669e+06
2020-04-01 01:05:00,9.2603921321e+05,9.2603921321e+05,9.3297313937e+05,9.3297313937e+05
2020-04-01 01:10:00,9.0670123645e+05,9.0670123645e+05,1.0035723018e+06,1.0035723018e+06
2020-04-01 01:15:00,9.5975332754e+05,9.5975332754e+05,1.1591889050e+06,1.1591889050e+06
2020-04-01 01:20:00,9.9923385631e+05,9.9923385631e+05,1.0524975513e+06,1.0524975513e+06
2020-04-01 01:25:00,9.8874595680e+05,9.8874595680e+05,1.1452935680e+06,1.1452935680e+06
2020-04-01 01:30:00,9.7222829467e+05,9.7222829467e+05,1.0077084213e+06,1.0077084213e+06
2020-04-01 01:35:00,9.5870962480e+05,9.5870962480e+05,9.9398948053e+05,9.9398948053e+05
2020-04-01 01:40:00,9.5994696587e+05,9.5994696587e+05,9.9490617680e+05,9.9490617680e+05
2020-04-01 01:45:00,9.6365133547e+05,9.6365133547e+05,9.9756978773e+05,9.9756978773e+05
2020-04-01 01:50:00,9.8050240373e+05,9.8050240373e+05,1.0968071003e+06,1.0968071003e+06
2020-04-01 01:55:00,9.7296534080e+05,9.7296534080e+05,1.0886443611e+06,1.0886443611e+06
2020-04-01 02:00:00,9.7736767893e+05,9.7736767893e+05,1.0096632275e+06,1.0096632275e+06
2020-04-01 02:05:00,9.8297953173e+05,9.8297953173e+05,9.9367813653e+05,9.9367813653e+05
2020-04-01 02:10:00,9.4554649280e+05,9.4554649280e+05,9.8048979920e+05,9.8048979920e+05
2020-04-01 02:15:00,9.6898657973e+05,9.6898657973e+05,1.0008992605e+06,1.0008992605e+06
2020-04-01 02:20:00,8.9637051253e+05,8.9637051253e+05,9.2693681787e+05,9.2693681787e+05
2020-04-01 02:25:00,9.9339507550e+05,9.9339507550e+05,1.1077600488e+06,1.1077600488e+06
2020-04-01 02:30:00,9.7466139334e+05,9.7466139334e+05,1.0857780718e+06,1.0857780718e+06
2020-04-01 02:35:00,9.6032575511e+05,9.6032575511e+05,9.9120159637e+05,9.9120159637e+05
