DATE,HUHR,HUHR_peak,HRHU,HRHU_peak
2020-03-26 12:45:00,0,0,0,0
2020-03-26 12:50:00,0,0,0,0
2020-03-26 12:55:00,0,0,0,0
2020-03-26 13:00:00,0,0,0,0
2020-03-26 13:05:00,0,0,0,0
2020-03-26 13:10:00,0,0,0,0
2020-03-26 13:15:00,0,0,0,0
2020-03-26 13:20:00,0,0,0,0
2020-03-26 13:25:00,0,0,0,0
2020-03-26 13:30:00,0,0,0,0
2020-03-26 13:35:00,0,0,0,0
2020-03-26 13:40:00,0,0,0,0
2020-03-26 13:45:00,0,0,0,0
2020-03-26 13:50:00,0,0,0,0
2020-03-26 13:55:00,0,0,0,0
2020-03-26 14:00:00,0,0,0,0
2020-03-26 14:05:00,0,0,0,0
2020-03-26 14:10:00,0,0,0,0
2020-03-26 14:15:00,0,0,0,0
2020-03-26 14:20:00,0,0,0,0
2020-03-26 14:25:00,0,0,0,0
2020-03-26 14:30:00,0,0,0,0
2020-03-26 14:35:00,0,0,0,0
2020-03-26 14:40:00,0,0,0,0
2020-03-26 14:45:00,0,0,0,0
2020-03-26 14:50:00,0,0,0,0
2020-03-26 14:55:00,0,0,0,0
2020-03-26 15:00:00,0,0,0,0
2020-03-26 15:05:00,0,0,0,0
2020-03-26 15:10:00,0,0,0,0
2020-03-26 15:15:00,0,0,0,0
2020-03-26 15:20:00,0,0,0,0
2020-03-26 15:25:00,0,0,0,0
2020-03-26 15:30:00,0,0,0,0
2020-03-26 15:35:00,0,0,0,0
2020-03-26 15:40:00,0,0,0,0
2020-03-26 15:45:00,0,0,0,0
2020-03-26 15:50:00,0,0,0,0
2020-03-26 15:55:00,0,0,0,0
2020-03-26 16:00:00,0,0,0,0
2020-03-26 16:05:00,0,0,0,0
2020-03-26 16:10:00,0,0,0,0
2020-03-26 16:15:00,0,0,0,0
2020-03-26 16:20:00,0,0,0,0
2020-03-26 16:25:00,0,0,0,0
2020-03-26 16:30:00,0,0,0,0
2020-03-26 16:35:00,0,0,0,0
2020-03-26 16:40:00,0,0,0,0
2020-03-26 16:45:00,0,0,0,0
2020-03-26 16:50:00,0,0,0,0
2020-03-26 16:55:00,0,0,0,0
2020-03-26 17:00:00,0,0,0,0
2020-03-26 17:05:00,0,0,0,0
2020-03-26 17:10:00,0,0,0,0
2020-03-26 17:15:00,0,0,0,0
2020-03-26 17:20:00,0,0,0,0
2020-03-26 17:25:00,0,0,0,0
2020-03-26 17:30:00,0,0,0,0
2020-03-26 17:35:00,0,0,0,0
2020-03-26 17:40:00,0,0,0,0
2020-03-26 17:45:00,0,0,0,0
2020-03-26 17:50:00,0,0,0,0
2020-03-26 17:55:00,0,0,0,0
2020-03-26 18:00:00,0,0,0,0
2020-03-26 18:05:00,0,0,0,0
2020-03-26 18:10:00,0,0,0,0
2020-03-26 18:15:00,0,0,0,0
2020-03-26 18:20:00,0,0,0,0
2020-03-26 18:25:00,0,0,0,0
2020-03-26 18:30:00,0,0,0,0
2020-03-26 18:35:00,0,0,0,0
2020-03-26 18:40:00,0,0,0,0
2020-03-26 18:45:00,0,0,0,0
2020-03-26 18:50:00,0,0,0,0
2020-03-26 18:55:00,0,0,0,0
2020-03-26 19:00:00,0,0,0,0
2020-03-26 19:05:00,0,0,0,0
2020-03-26 19:10:00,0,0,0,0
2020-03-26 19:15:00,0,0,0,0
2020-03-26 19:20:00,0,0,0,0
2020-03-26 19:25:00,0,0,0,0
2020-03-26 19:30:00,0,0,0,0
2020-03-26 19:35:00,0,0,0,0
2020-03-26 19:40:00,0,0,0,0
2020-03-26 19:45:00,0,0,0,0
2020-03-26 19:50:00,0,0,0,0
2020-03-26 19:55:00,0,0,0,0
2020-03-26 20:00:00,0,0,0,0
2020-03-26 20:05:00,0,0,0,0
2020-03-26 20:10:00,0,0,0,0
2020-03-26 20:15:00,0,0,0,0
2020-03-26 20:20:00,0,0,0,0
2020-03-26 20:25:00,0,0,0,0
2020-03-26 20:30:00,0,0,0,0
2020-03-26 20:35:00,0,0,0,0
2020-03-26 20:40:00,0,0,0,0
2020-03-26 20:45:00,0,0,0,0
2020-03-26 20:50:00,0,0,0,0
2020-03-26 20:55:00,0,0,0,0
2020-03-26 21:00:00,0,0,0,0
2020-03-26 21:05:00,0,0,0,0
2020-03-26 21:10:00,0,0,0,0
2020-03-26 21:15:00,0,0,0,0
2020-03-26 21:20:00,0,0,0,0
2020-03-26 21:25:00,0,0,0,0
2020-03-26 21:30:00,0,0,0,0
2020-03-26 21:35:00,0,0,0,0
2020-03-26 21:40:00,0,0,0,0
2020-03-26 21:45:00,0,0,0,0
2020-03-26 21:50:00,0,0,0,0
2020-03-26 21:55:00,0,0,0,0
2020-03-26 22:00:00,0,0,0,0
2020-03-26 22:05:00,0,0,0,0
2020-03-26 22:10:00,0,0,0,0
2020-03-26 22:15:00,0,0,0,0
2020-03-26 22:20:00,0,0,0,0
2020-03-26 22:25:00,0,0,0,0
2020-03-26 22:30:00,0,0,0,0
2020-03-26 22:35:00,0,0,0,0
2020-03-26 22:40:00,0,0,0,0
2020-03-26 22:45:00,0,0,0,0
2020-03-26 22:50:00,0,0,0,0
2020-03-26 22:55:00,0,0,0,0
2020-03-26 23:00:00,0,0,0,0
2020-03-26 23:05:00,0,0,0,0
2020-03-26 23:10:00,0,0,0,0
2020-03-26 23:15:00,0,0,0,0
2020-03-26 23:20:00,0,0,0,0
2020-03-26 23:25:00,0,0,0,0
2020-03-26 23:30:00,0,0,0,0
2020-03-26 23:35:00,0,0,0,0
2020-03-26 23:40:00,0,0,0,0
2020-03-26 23:45:00,0,0,0,0
2020-03-26 23:50:00,0,0,0,0
2020-03-26 23:55:00,0,0,0,0
2020-03-27 00:00:00,0,0,0,0
2020-03-27 00:05:00,0,0,0,0
2020-03-27 00:10:00,0,0,0,0
2020-03-27 00:15:00,0,0,0,0
2020-03-27 00:20:00,0,0,0,0
2020-03-27 00:25:00,0,0,0,0
2020-03-27 00:30:00,0,0,0,0
2020-03-27 00:35:00,0,0,0,0
2020-03-27 00:40:00,0,0,0,0
2020-03-27 00:45:00,0,0,0,0
2020-03-27 00:50:00,0,0,0,0
2020-03-27 00:55:00,0,0,0,0
2020-03-27 01:00:00,0,0,0,0
2020-03-27 01:05:00,0,0,0,0
2020-03-27 01:10:00,0,0,0,0
2020-03-27 01:15:00,0,0,0,0
2020-03-27 01:20:00,0,0,0,0
2020-03-27 01:25:00,0,0,0,0
2020-03-27 01:30:00,0,0,0,0
2020-03-27 01:35:00,0,0,0,0
2020-03-27 01:40:00,0,0,0,0
2020-03-27 01:45:00,0,0,0,0
2020-03-27 01:50:00,0,0,0,0
2020-03-27 01:55:00,0,0,0,0
2020-03-27 02:00:00,0,0,0,0
2020-03-27 02:05:00,0,0,0,0
2020-03-27 02:10:00,0,0,0,0
2020-03-27 02:15:00,0,0,0,0
2020-03-27 02:20:00,0,0,0,0
2020-03-27 02:25:00,0,0,0,0
2020-03-27 02:30:00,0,0,0,0
2020-03-27 02:35:00,0,0,0,0
2020-03-27 02:40:00,0,0,0,0
2020-03-27 02:45:00,0,0,0,0
2020-03-27 02:50:00,0,0,0,0
2020-03-27 02:55:00,0,0,0,0
2020-03-27 03:00:00,0,0,0,0
2020-03-27 03:05:00,0,0,0,0
2020-03-27 03:10:00,0,0,0,0
2020-03-27 03:15:00,0,0,0,0
2020-03-27 03:20:00,0,0,0,0
2020-03-27 03:25:00,0,0,0,0
2020-03-27 03:30:00,0,0,0,0
2020-03-27 03:35:00,0,0,0,0
2020-03-27 03:40:00,0,0,0,0
2020-03-27 03:45:00,0,0,0,0
2020-03-27 03:50:00,0,0,0,0
2020-03-27 03:55:00,0,0,0,0
2020-03-27 04:00:00,0,0,0,0
2020-03-27 04:05:00,0,0,0,0
2020-03-27 04:10:00,0,0,0,0
2020-03-27 04:15:00,0,0,0,0
2020-03-27 04:20:00,0,0,0,0
2020-03-27 04:25:00,0,0,0,0
2020-03-27 04:30:00,0,0,0,0
2020-03-27 04:35:00,0,0,0,0
2020-03-27 04:40:00,0,0,0,0
2020-03-27 04:45:00,0,0,0,0
2020-03-27 04:50:00,0,0,0,0
2020-03-27 04:55:00,0,0,0,0
2020-03-27 05:00:00,0,0,0,0
2020-03-27 05:05:00,0,0,0,0
2020-03-27 05:10:00,0,0,0,0
2020-03-27 05:15:00,0,0,0,0
2020-03-27 05:20:00,0,0,0,0
2020-03-27 05:25:00,0,0,0,0
2020-03-27 05:30:00,0,0,0,0
2020-03-27 05:35:00,0,0,0,0
2020-03-27 05:40:00,0,0,0,0
2020-03-27 05:45:00,0,0,0,0
2020-03-27 05:50:00,0,0,0,0
2020-03-27 05:55:00,0,0,0,0
2020-03-27 06:00:00,0,0,0,0
2020-03-27 06:05:00,0,0,0,0
2020-03-27 06:10:00,0,0,0,0
2020-03-27 06:15:00,0,0,0,0
2020-03-27 06:20:00,0,0,0,0
2020-03-27 06:25:00,0,0,0,0
2020-03-27 06:30:00,0,0,0,0
2020-03-27 06:35:00,0,0,0,0
2020-03-27 06:40:00,0,0,0,0
2020-03-27 06:45:00,0,0,0,0
2020-03-27 06:50:00,0,0,0,0
2020-03-27 06:55:00,0,0,0,0
2020-03-27 07:00:00,0,0,0,0
2020-03-27 07:05:00,0,0,0,0
2020-03-27 07:10:00,0,0,0,0
2020-03-27 07:15:00,0,0,0,0
2020-03-27 07:20:00,0,0,0,0
2020-03-27 07:25:00,0,0,0,0
2020-03-27 07:30:00,0,0,0,0
2020-03-27 07:35:00,0,0,0,0
2020-03-27 07:40:00,0,0,0,0
2020-03-27 07:45:00,0,0,0,0
2020-03-27 07:50:00,0,0,0,0
2020-03-27 07:55:00,0,0,0,0
2020-03-27 08:00:00,0,0,0,0
2020-03-27 08:05:00,0,0,0,0
2020-03-27 08:10:00,0,0,0,0
2020-03-27 08:15:00,0,0,0,0
2020-03-27 08:20:00,0,0,0,0
2020-03-27 08:25:00,0,0,0,0
2020-03-27 08:30:00,0,0,0,0
2020-03-27 08:35:00,0,0,0,0
2020-03-27 08:40:00,0,0,0,0
2020-03-27 08:45:00,0,0,0,0
2020-03-27 08:50:00,0,0,0,0
2020-03-27 08:55:00,0,0,0,0
2020-03-27 09:00:00,0,0,0,0
2020-03-27 09:05:00,0,0,0,0
2020-03-27 09:10:00,0,0,0,0
2020-03-27 09:15:00,0,0,0,0
2020-03-27 09:20:00,0,0,0,0
2020-03-27 09:25:00,0,0,0,0
2020-03-27 09:30:00,0,0,0,0
2020-03-27 09:35:00,0,0,0,0
2020-03-27 09:40:00,0,0,0,0
2020-03-27 09:45:00,0,0,0,0
2020-03-27 09:50:00,0,0,0,0
2020-03-27 09:55:00,0,0,0,0
2020-03-27 10:00:00,0,0,0,0
2020-03-27 10:05:00,0,0,0,0
2020-03-27 10:10:00,0,0,0,0
2020-03-27 10:15:00,0,0,0,0
2020-03-27 10:20:00,0,0,0,0
2020-03-27 10:25:00,0,0,0,0
2020-03-27 10:30:00,0,0,0,0
2020-03-27 10:35:00,0,0,0,0
2020-03-27 10:40:00,0,0,0,0
2020-03-27 10:45:00,0,0,0,0
2020-03-27 10:50:00,0,0,0,0
2020-03-27 10:55:00,0,0,0,0
2020-03-27 11:00:00,0,0,0,0
2020-03-27 11:05:00,0,0,0,0
2020-03-27 11:10:00,0,0,0,0
2020-03-27 11:15:00,0,0,0,0
2020-03-27 11:20:00,0,0,0,0
2020-03-27 11:25:00,0,0,0,0
2020-03-27 11:30:00,0,0,0,0
2020-03-27 11:35:00,0,0,0,0
2020-03-27 11:40:00,0,0,0,0
2020-03-27 11:45:00,0,0,0,0
2020-03-27 11:50:00,0,0,0,0
2020-03-27 11:55:00,0,0,0,0
2020-03-27 12:00:00,0,0,0,0
2020-03-27 12:05:00,0,0,0,0
2020-03-27 12:10:00,0,0,0,0
2020-03-27 12:15:00,0,0,0,0
2020-03-27 12:20:00,0,0,0,0
2020-03-27 12:25:00,0,0,0,0
2020-03-27 12:30:00,0,0,0,0
2020-03-27 12:35:00,0,0,0,0
2020-03-27 12:40:00,0,0,0,0
2020-03-27 12:45:00,0,0,0,0
2020-03-27 12:50:00,0,0,0,0
2020-03-27 12:55:00,0,0,0,0
2020-03-27 13:00:00,0,0,0,0
2020-03-27 13:05:00,0,0,0,0
2020-03-27 13:10:00,0,0,0,0
2020-03-27 13:15:00,0,0,0,0
2020-03-27 13:20:00,0,0,0,0
2020-03-27 13:25:00,0,0,0,0
2020-03-27 13:30:00,0,0,0,0
2020-03-27 13:35:00,0,0,0,0
2020-03-27 13:40:00,0,0,0,0
2020-03-27 13:45:00,0,0,0,0
2020-03-27 13:50:00,0,0,0,0
2020-03-27 13:55:00,0,0,0,0
2020-03-27 14:00:00,0,0,0,0
2020-03-27 14:05:00,0,0,0,0
2020-03-27 14:10:00,0,0,0,0
2020-03-27 14:15:00,0,0,0,0
2020-03-27 14:20:00,0,0,0,0
2020-03-27 14:25:00,0,0,0,0
2020-03-27 14:30:00,0,0,0,0
2020-03-27 14:35:00,0,0,0,0
2020-03-27 14:40:00,0,0,0,0
2020-03-27 14:45:00,0,0,0,0
2020-03-27 14:50:00,0,0,0,0
2020-03-27 14:55:00,0,0,0,0
2020-03-27 15:00:00,0,0,0,0
2020-03-27 15:05:00,0,0,0,0
2020-03-27 15:10:00,0,0,0,0
2020-03-27 15:15:00,0,0,0,0
2020-03-27 15:20:00,0,0,0,0
2020-03-27 15:25:00,0,0,0,0
2020-03-27 15:30:00,0,0,0,0
2020-03-27 15:35:00,0,0,0,0
2020-03-27 15:40:00,0,0,0,0
2020-03-27 15:45:00,0,0,0,0
2020-03-27 15:50:00,0,0,0,0
2020-03-27 15:55:00,0,0,0,0
2020-03-27 16:00:00,0,0,0,0
2020-03-27 16:05:00,0,0,0,0
2020-03-27 16:10:00,0,0,0,0
2020-03-27 16:15:00,0,0,0,0
2020-03-27 16:20:00,0,0,0,0
2020-03-27 16:25:00,0,0,0,0
2020-03-27 16:30:00,0,0,0,0
2020-03-27 16:35:00,0,0,0,0
2020-03-27 16:40:00,0,0,0,0
2020-03-27 16:45:00,0,0,0,0
2020-03-27 16:50:00,0,0,0,0
2020-03-27 16:55:00,0,0,0,0
2020-03-27 17:00:00,0,0,0,0
2020-03-27 17:05:00,0,0,0,0
2020-03-27 17:10:00,0,0,0,0
2020-03-27 17:15:00,0,0,0,0
2020-03-27 17:20:00,0,0,0,0
2020-03-27 17:25:00,0,0,0,0
2020-03-27 17:30:00,0,0,0,0
2020-03-27 17:35:00,0,0,0,0
2020-03-27 17:40:00,0,0,0,0
2020-03-27 17:45:00,0,0,0,0
2020-03-27 17:50:00,0,0,0,0
2020-03-27 17:55:00,0,0,0,0
2020-03-27 18:00:00,0,0,0,0
2020-03-27 18:05:00,0,0,0,0
2020-03-27 18:10:00,0,0,0,0
2020-03-27 18:15:00,0,0,0,0
2020-03-27 18:20:00,0,0,0,0
2020-03-27 18:25:00,0,0,0,0
2020-03-27 18:30:00,0,0,0,0
2020-03-27 18:35:00,0,0,0,0
2020-03-27 18:40:00,0,0,0,0
2020-03-27 18:45:00,0,0,0,0
2020-03-27 18:50:00,0,0,0,0
2020-03-27 18:55:00,0,0,0,0
2020-03-27 19:00:00,0,0,0,0
2020-03-27 19:05:00,0,0,0,0
2020-03-27 19:10:00,0,0,0,0
2020-03-27 19:15:00,0,0,0,0
2020-03-27 19:20:00,0,0,0,0
2020-03-27 19:25:00,0,0,0,0
2020-03-27 19:30:00,0,0,0,0
2020-03-27 19:35:00,0,0,0,0
2020-03-27 19:40:00,0,0,0,0
2020-03-27 19:45:00,0,0,0,0
2020-03-27 19:50:00,0,0,0,0
2020-03-27 19:55:00,0,0,0,0
2020-03-27 20:00:00,0,0,0,0
2020-03-27 20:05:00,0,0,0,0
2020-03-27 20:10:00,0,0,0,0
2020-03-27 20:15:00,0,0,0,0
2020-03-27 20:20:00,0,0,0,0
2020-03-27 20:25:00,0,0,0,0
2020-03-27 20:30:00,0,0,0,0
2020-03-27 20:35:00,0,0,0,0
2020-03-27 20:40:00,0,0,0,0
2020-03-27 20:45:00,0,0,0,0
2020-03-27 20:50:00,0,0,0,0
2020-03-27 20:55:00,0,0,0,0
2020-03-27 21:00:00,0,0,0,0
2020-03-27 21:05:00,0,0,0,0
2020-03-27 21:10:00,0,0,0,0
2020-03-27 21:15:00,0,0,0,0
2020-03-27 21:20:00,0,0,0,0
2020-03-27 21:25:00,0,0,0,0
2020-03-27 21:30:00,0,0,0,0
2020-03-27 21:35:00,0,0,0,0
2020-03-27 21:40:00,0,0,0,0
2020-03-27 21:45:00,0,0,0,0
2020-03-27 21:50:00,0,0,0,0
2020-03-27 21:55:00,0,0,0,0
2020-03-27 22:00:00,0,0,0,0
2020-03-27 22:05:00,2.0442715824e+05,2.0442715824e+05,3.1326456554e+05,3.1326456554e+05
2020-03-27 22:10:00,1.9709611201e+05,1.9709611201e+05,2.3707820524e+05,2.3707820524e+05
2020-03-27 22:15:00,2.0431627804e+05,2.0431627804e+05,2.3046475769e+05,2.3046475769e+05
2020-03-27 22:20:00,2.0252113790e+05,2.0252113790e+05,2.4362556469e+05,2.4362556469e+05
2020-03-27 22:25:00,1.9940212431e+05,1.9940212431e+05,2.3619847828e+05,2.3619847828e+05
2020-03-27 22:30:00,2.0637749031e+05,2.0637749031e+05,2.4723255967e+05,2.4723255967e+05
2020-03-27 22:35:00,1.9588325458e+05,1.9588325458e+05,2.4990323647e+05,2.4990323647e+05
2020-03-27 22:40:00,2.0375729873e+05,2.0375729873e+05,4.0245674435e+05,4.0245674435e+05
2020-03-27 22:45:00,1.9559698450e+05,1.9559698450e+05,2.4118817915e+05,2.4118817915e+05
2020-03-27 22:50:00,2.0018680412e+05,2.0018680412e+05,2.7053079806e+05,2.7053079806e+05
2020-03-27 22:55:00,2.0009102861e+05,2.0009102861e+05,2.7505247175e+05,2.7505247175e+05
2020-03-27 23:00:00,1.9320509150e+05,1.9320509150e+05,3.4148946447e+05,3.4148946447e+05
2020-03-27 23:05:00,2.0310400089e+05,2.0310400089e+05,3.4481149636e+05,3.4481149636e+05
2020-03-27 23:10:00,1.9715445778e+05,1.9715445778e+05,1.1449757132e+06,1.1449757132e+06
2020-03-27 23:15:00,2.0140112124e+05,2.0140112124e+05,6.0950958667e+05,6.0950958667e+05
2020-03-27 23:20:00,1.9783463591e+05,1.9783463591e+05,9.8751567218e+05,9.8751567218e+05
2020-03-27 23:25:00,1.9951021920e+05,1.9951021920e+05,3.0973011307e+05,3.0973011307e+05
2020-03-27 23:30:00,2.0943633459e+05,2.0943633459e+05,2.7600078332e+05,2.7600078332e+05
2020-03-27 23:35:00,1.9968148745e+05,1.9968148745e+05,3.7765711766e+05,3.7765711766e+05
2020-03-27 23:40:00,2.0196111646e+05,2.0196111646e+05,4.6349333074e+05,4.6349333074e+05
2020-03-27 23:45:00,1.9458563180e+05,1.9458563180e+05,4.3335732082e+05,4.3335732082e+05
2020-03-27 23:50:00,1.9974519947e+05,1.9974519947e+05,3.0545484889e+05,3.0545484889e+05
2020-03-27 23:55:00,1.9714014489e+05,1.9714014489e+05,3.0972298951e+05,3.0972298951e+05
2020-03-28 00:00:00,1.9818545422e+05,1.9818545422e+05,2.6781790115e+05,2.6781790115e+05
2020-03-28 00:05:00,1.9655889906e+05,1.9655889906e+05,2.6987057224e+05,2.6987057224e+05
2020-03-28 00:10:00,1.9327369170e+05,1.9327369170e+05,6.5118806738e+06,6.5118806738e+06
2020-03-28 00:15:00,2.0530695876e+05,2.0530695876e+05,3.0536519822e+05,3.0536519822e+05
2020-03-28 00:20:00,1.9699920277e+05,1.9699920277e+05,2.8023267234e+05,2.8023267234e+05
2020-03-28 00:25:00,1.9727900879e+05,1.9727900879e+05,3.2097174072e+05,3.2097174072e+05
2020-03-28 00:30:00,1.9834760906e+05,1.9834760906e+05,4.6028355992e+05,4.6028355992e+05
2020-03-28 00:35:00,1.9640156213e+05,1.9640156213e+05,3.7747647449e+05,3.7747647449e+05
2020-03-28 00:40:00,2.0085265227e+05,2.0085265227e+05,2.6043163058e+05,2.6043163058e+05
2020-03-28 00:45:00,1.9614226773e+05,1.9614226773e+05,2.7986186898e+05,2.7986186898e+05
2020-03-28 00:50:00,1.9928498773e+05,1.9928498773e+05,3.2922447111e+05,3.2922447111e+05
2020-03-28 00:55:00,2.0450695576e+05,2.0450695576e+05,3.0841747365e+05,3.0841747365e+05
2020-03-28 01:00:00,1.9701115309e+05,1.9701115309e+05,8.8340282320e+05,8.8340282320e+05
2020-03-28 01:05:00,2.0034783711e+05,2.0034783711e+05,3.0223912359e+05,3.0223912359e+05
2020-03-28 01:10:00,2.0434659413e+05,2.0434659413e+05,4.6383403307e+05,4.6383403307e+05
2020-03-28 01:15:00,1.9636688470e+05,1.9636688470e+05,2.7583763066e+05,2.7583763066e+05
2020-03-28 01:20:00,2.1098190064e+05,2.1098190064e+05,2.6016438747e+05,2.6016438747e+05
2020-03-28 01:25:00,1.9907959901e+05,1.9907959901e+05,2.5097030924e+05,2.5097030924e+05
2020-03-28 01:30:00,2.0713225562e+05,2.0713225562e+05,2.5325536180e+05,2.5325536180e+05
2020-03-28 01:35:00,1.9891669843e+05,1.9891669843e+05,2.5831924923e+05,2.5831924923e+05
2020-03-28 01:40:00,1.9774938489e+05,1.9774938489e+05,2.5997444071e+05,2.5997444071e+05
2020-03-28 01:45:00,2.0153679541e+05,2.0153679541e+05,2.5845556992e+05,2.5845556992e+05
2020-03-28 01:50:00,1.9651138601e+05,1.9651138601e+05,2.5812511692e+05,2.5812511692e+05
2020-03-28 01:55:00,2.0452974524e+05,2.0452974524e+05,2.2391091751e+05,2.2391091751e+05
2020-03-28 02:00:00,1.9589991314e+05,1.9589991314e+05,1.9743230160e+05,1.9743230160e+05
2020-03-28 02:05:00,2.0406245228e+05,2.0406245228e+05,1.9737203902e+05,1.9737203902e+05
2020-03-28 02:10:00,1.9704580485e+05,1.9704580485e+05,1.9165420754e+05,1.9165420754e+05
2020-03-28 02:15:00,2.0342844537e+05,2.0342844537e+05,1.9367351922e+05,1.9367351922e+05
2020-03-28 02:20:00,1.9578192747e+05,1.9578192747e+05,2.4485321724e+05,2.4485321724e+05
2020-03-28 02:25:00,1.9665049102e+05,1.9665049102e+05,2.6051807804e+05,2.6051807804e+05
2020-03-28 02:30:00,2.0005574738e+05,2.0005574738e+05,2.6759667609e+05,2.6759667609e+05
2020-03-28 02:35:00,1.9742720764e+05,1.9742720764e+05,2.4040332658e+05,2.4040332658e+05
2020-03-28 02:40:00,1.9855791858e+05,1.9855791858e+05,2.3304927573e+05,2.3304927573e+05
2020-03-28 02:45:00,1.9548740587e+05,1.9548740587e+05,1.9503976107e+05,1.9503976107e+05
2020-03-28 02:50:00,2.0081422460e+05,2.0081422460e+05,1.8958672711e+05,1.8958672711e+05
2020-03-28 02:55:00,1.9970824562e+05,1.9970824562e+05,2.3556900311e+05,2.3556900311e+05
2020-03-28 03:00:00,2.0389940519e+05,2.0389940519e+05,2.0935858032e+05,2.0935858032e+05
2020-03-28 03:05:00,1.9653302628e+05,1.9653302628e+05,1.9399425781e+05,1.9399425781e+05
2020-03-28 03:10:00,2.0400482791e+05,2.0400482791e+05,6.4577809285e+06,6.4577809285e+06
2020-03-28 03:15:00,2.0063145884e+05,2.0063145884e+05,2.7497482080e+05,2.7497482080e+05
2020-03-28 03:20:00,2.0003171093e+05,2.0003171093e+05,9.1238833778e+05,9.1238833778e+05
2020-03-28 03:25:00,2.0279203502e+05,2.0279203502e+05,7.7941277956e+05,7.7941277956e+05
2020-03-28 03:30:00,1.9793268427e+05,1.9793268427e+05,6.0856682222e+05,6.0856682222e+05
2020-03-28 03:35:00,2.0785110702e+05,2.0785110702e+05,2.1419664587e+05,2.1419664587e+05
2020-03-28 03:40:00,1.9635354618e+05,1.9635354618e+05,2.0621349803e+05,2.0621349803e+05
2020-03-28 03:45:00,2.0150265267e+05,2.0150265267e+05,1.8839342562e+05,1.8839342562e+05
2020-03-28 03:50:00,1.9641235198e+05,1.9641235198e+05,1.9198086607e+05,1.9198086607e+05
2020-03-28 03:55:00,2.0100381682e+05,2.0100381682e+05,1.9791651198e+05,1.9791651198e+05
2020-03-28 04:00:00,1.9740415307e+05,1.9740415307e+05,1.8925434880e+05,1.8925434880e+05
2020-03-28 04:05:00,2.0080297227e+05,2.0080297227e+05,1.9191243520e+05,1.9191243520e+05
2020-03-28 04:10:00,1.9637470080e+05,1.9637470080e+05,1.8805992480e+05,1.8805992480e+05
2020-03-28 04:15:00,1.9680353476e+05,1.9680353476e+05,1.8620984231e+05,1.8620984231e+05
2020-03-28 04:20:00,2.0069012284e+05,2.0069012284e+05,1.9786129351e+05,1.9786129351e+05
2020-03-28 04:25:00,1.9776177493e+05,1.9776177493e+05,1.8915299698e+05,1.8915299698e+05
2020-03-28 04:30:00,2.0178177003e+05,2.0178177003e+05,1.9029298341e+05,1.9029298341e+05
2020-03-28 04:35:00,1.9330103905e+05,1.9330103905e+05,1.8635369349e+05,1.8635369349e+05
2020-03-28 04:40:00,2.0206575874e+05,2.0206575874e+05,1.8816567048e+05,1.8816567048e+05
2020-03-28 04:45:00,1.9273541582e+05,1.9273541582e+05,1.8118853529e+05,1.8118853529e+05
2020-03-28 04:50:00,2.0263505653e+05,2.0263505653e+05,1.9130000960e+05,1.9130000960e+05
2020-03-28 04:55:00,1.9980137976e+05,1.9980137976e+05,1.9045971585e+05,1.9045971585e+05
2020-03-28 05:00:00,2.0337037719e+05,2.0337037719e+05,2.0067216314e+05,2.0067216314e+05
2020-03-28 05:05:00,2.0577100892e+05,2.0577100892e+05,5.2285557790e+05,5.2285557790e+05
2020-03-28 05:10:00,1.9609348409e+05,1.9609348409e+05,1.8973772089e+05,1.8973772089e+05
2020-03-28 05:15:00,2.0014310471e+05,2.0014310471e+05,1.9088405778e+05,1.9088405778e+05
2020-03-28 05:20:00,1.9366865138e+05,1.9366865138e+05,1.9125902311e+05,1.9125902311e+05
2020-03-28 05:25:00,2.0505785618e+05,2.0505785618e+05,1.9369070916e+05,1.9369070916e+05
2020-03-28 05:30:00,1.9412228142e+05,1.9412228142e+05,1.8461388107e+05,1.8461388107e+05
2020-03-28 05:35:00,2.0012411950e+05,2.0012411950e+05,2.0972816194e+05,2.0972816194e+05
2020-03-28 05:40:00,1.9821190053e+05,1.9821190053e+05,1.9203261132e+05,1.9203261132e+05
2020-03-28 05:45:00,1.9945195366e+05,1.9945195366e+05,1.9901736149e+05,1.9901736149e+05
2020-03-28 05:50:00,2.1018679286e+05,2.1018679286e+05,2.1289628057e+05,2.1289628057e+05
2020-03-28 05:55:00,1.9278233007e+05,1.9278233007e+05,1.9054644778e+05,1.9054644778e+05
2020-03-28 06:00:00,2.0208911938e+05,2.0208911938e+05,1.9162868624e+05,1.9162868624e+05
2020-03-28 06:05:00,1.9804603662e+05,1.9804603662e+05,1.9896897511e+05,1.9896897511e+05
2020-03-28 06:10:00,1.9663528320e+05,1.9663528320e+05,6.5919927438e+06,6.5919927438e+06
2020-03-28 06:15:00,1.9769175396e+05,1.9769175396e+05,2.5462990204e+05,2.5462990204e+05
2020-03-28 06:20:00,1.9422624957e+05,1.9422624957e+05,1.9551526900e+05,1.9551526900e+05
2020-03-28 06:25:00,2.0380705257e+05,2.0380705257e+05,2.0159405055e+05,2.0159405055e+05
2020-03-28 06:30:00,1.9348335484e+05,1.9348335484e+05,1.9713777316e+05,1.9713777316e+05
2020-03-28 06:35:00,2.0424976942e+05,2.0424976942e+05,1.9989512800e+05,1.9989512800e+05
2020-03-28 06:40:00,1.9675768462e+05,1.9675768462e+05,1.9244292809e+05,1.9244292809e+05
2020-03-28 06:45:00,1.9731918074e+05,1.9731918074e+05,1.9837203360e+05,1.9837203360e+05
